CGNDB ID,Geographical Name,Generic Term,Province - Territory,Latitude,Longitude,Nearest NSRDB latitude,Nearest NSRDB longitude,Array Type,Market Pricing,Utility-scale Tariff Applied,Annual Generation (MWh) - First Year,Winter Generation (MWh) - First Year,Spring Generation (MWh) - First Year,Summer Generation (MWh) - First Year,Fall Generation (MWh) - First Year,Installation Cost Scenario,Breakeven Price ($/MWh),Reference Price ($/MWh),Breakeven Price (¢/kWh),Reference Price (¢/kWh),Total Capacity (MW)
CAAKF,Albany Cross,Community,Nova Scotia,44.72,-65.02,44.73,-65.02,Utility Fixed,Flat,No Tariff,66591.85,9211.45,18444.88,19340.81,19594.7,Current,$91.30 ,$80.15 ,9.13,8.01,50
CAAKF,Albany Cross,Community,Nova Scotia,44.72,-65.02,44.73,-65.02,Utility Tracker,Flat,Tariff,81173.91,10717.53,22501.29,24282.05,23673.02,Current,$125.13 ,$80.15 ,12.51,8.01,50
CAAKF,Albany Cross,Community,Nova Scotia,44.72,-65.02,44.73,-65.02,Utility Tracker,Time of use,No Tariff,81173.91,10717.53,22501.29,24282.05,23673.02,Current,$71.19 ,$80.15 ,7.11,8.01,50
CAAKF,Albany Cross,Community,Nova Scotia,44.72,-65.02,44.73,-65.02,Residential,Time of use,,6.57,0.86,1.85,1.98,1.88,Current,$138.36 ,$142.70 ,13.83,14.26,5.00E-03
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Utility Fixed,Time of use,Tariff,66404.64,9923.68,18015.79,19460.93,19004.23,Current,$128.52 ,$80.15 ,12.85,8.01,50
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Utility Tracker,Flat,No Tariff,80822.45,11747.86,22112.32,23927.94,23034.32,Current,$80.63 ,$80.15 ,8.06,8.01,50
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Community,Time of use,,265.61,39.69,72.06,77.84,76.01,Current,$92.64 ,$127.70 ,9.26,12.76,0.2
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Community,Flat,,265.61,39.69,72.06,77.84,76.01,Current,$105.57 ,$127.70 ,10.55,12.76,0.2
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Residential,Flat,,6.54,0.92,1.8,1.98,1.82,Current,$155.19 ,$142.70 ,15.51,14.26,5.00E-03
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Utility Fixed,Flat,Tariff,66404.64,9923.68,18015.79,19460.93,19004.23,Current,$146.45 ,$80.15 ,14.64,8.01,50
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Utility Tracker,Time of use,Tariff,80822.45,11747.86,22112.32,23927.94,23034.32,Current,$111.37 ,$80.15 ,11.13,8.01,50
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Commercial,Flat,,265.61,39.69,72.06,77.84,76.01,Current,$120.99 ,$127.70 ,12.09,12.76,0.2
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Commercial,Time of use,,265.61,39.69,72.06,77.84,76.01,Current,$106.17 ,$127.70 ,10.61,12.76,0.2
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Utility Fixed,Time of use,No Tariff,66404.64,9923.68,18015.79,19460.93,19004.23,Current,$80.36 ,$80.15 ,8.03,8.01,50
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Utility Fixed,Flat,No Tariff,66404.64,9923.68,18015.79,19460.93,19004.23,Current,$91.57 ,$80.15 ,9.15,8.01,50
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Utility Tracker,Flat,Tariff,80822.45,11747.86,22112.32,23927.94,23034.32,Current,$125.72 ,$80.15 ,12.57,8.01,50
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Utility Tracker,Time of use,No Tariff,80822.45,11747.86,22112.32,23927.94,23034.32,Current,$71.42 ,$80.15 ,7.14,8.01,50
CBBHP,Albany New,Community,Nova Scotia,44.45,-65.08,44.45,-65.1,Residential,Time of use,,6.54,0.92,1.8,1.98,1.82,Current,$138.86 ,$142.70 ,13.88,14.26,5.00E-03
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Utility Fixed,Flat,Tariff,57863.98,6726.12,15618.08,20537.66,14982.1,Current,$136.14 ,$47.71 ,13.61,4.77,50
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Commercial,Time of use,,231.45,26.9,62.47,82.15,59.92,Current,$108.72 ,$87.21 ,10.87,8.72,0.2
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Commercial,Flat,,231.45,26.9,62.47,82.15,59.92,Current,$135.03 ,$87.21 ,13.5,8.72,0.2
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Residential,Time of use,,5.7,0.6,1.56,2.11,1.41,Current,$142.15 ,$97.75 ,14.21,9.77,5.00E-03
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Utility Tracker,Time of use,No Tariff,69991.41,7837.82,18229.37,26109,17815.21,Current,$75.36 ,$47.71 ,7.53,4.77,50
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Utility Tracker,Flat,Tariff,69991.41,7837.82,18229.37,26109,17815.21,Current,$118.40 ,$47.71 ,11.84,4.77,50
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Utility Fixed,Time of use,No Tariff,57863.98,6726.12,15618.08,20537.66,14982.1,Current,$85.34 ,$47.71 ,8.53,4.77,50
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Utility Fixed,Flat,No Tariff,57863.98,6726.12,15618.08,20537.66,14982.1,Current,$106.00 ,$47.71 ,10.6,4.77,50
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Community,Flat,,231.45,26.9,62.47,82.15,59.92,Current,$128.35 ,$87.21 ,12.83,8.72,0.2
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Utility Tracker,Time of use,Tariff,69991.41,7837.82,18229.37,26109,17815.21,Current,$95.41 ,$47.71 ,9.54,4.77,50
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Utility Tracker,Flat,No Tariff,69991.41,7837.82,18229.37,26109,17815.21,Current,$93.53 ,$47.71 ,9.35,4.77,50
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Community,Time of use,,231.45,26.9,62.47,82.15,59.92,Current,$103.35 ,$87.21 ,10.33,8.72,0.2
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Residential,Flat,,5.7,0.6,1.56,2.11,1.41,Current,$172.01 ,$97.75 ,17.2,9.77,5.00E-03
JABEH,Alberni,Community,British Columbia,49.25,-124.8,49.25,-124.82,Utility Fixed,Time of use,Tariff,57863.98,6726.12,15618.08,20537.66,14982.1,Current,$109.61 ,$47.71 ,10.96,4.77,50
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Utility Fixed,Flat,Tariff,59099.53,6225.07,16214.53,21640.48,15019.43,Current,$133.36 ,$47.71 ,13.33,4.77,50
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Commercial,Time of use,,236.39,24.9,64.85,86.56,60.07,Current,$106.43 ,$87.21 ,10.64,8.72,0.2
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Commercial,Flat,,236.39,24.9,64.85,86.56,60.07,Current,$132.19 ,$87.21 ,13.21,8.72,0.2
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Residential,Time of use,,5.83,0.56,1.62,2.23,1.42,Current,$139.73 ,$97.75 ,13.97,9.77,5.00E-03
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Utility Tracker,Time of use,No Tariff,71738.83,7181.28,19016.06,27679.63,17861.85,Current,$73.59 ,$47.71 ,7.35,4.77,50
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Utility Tracker,Flat,Tariff,71738.83,7181.28,19016.06,27679.63,17861.85,Current,$115.59 ,$47.71 ,11.55,4.77,50
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Utility Fixed,Time of use,No Tariff,59099.53,6225.07,16214.53,21640.48,15019.43,Current,$83.61 ,$47.71 ,8.36,4.77,50
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Utility Fixed,Flat,No Tariff,59099.53,6225.07,16214.53,21640.48,15019.43,Current,$103.85 ,$47.71 ,10.38,4.77,50
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Community,Flat,,236.39,24.9,64.85,86.56,60.07,Current,$125.65 ,$87.21 ,12.56,8.72,0.2
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Utility Tracker,Time of use,Tariff,71738.83,7181.28,19016.06,27679.63,17861.85,Current,$93.14 ,$47.71 ,9.31,4.77,50
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Utility Tracker,Flat,No Tariff,71738.83,7181.28,19016.06,27679.63,17861.85,Current,$91.32 ,$47.71 ,9.13,4.77,50
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Community,Time of use,,236.39,24.9,64.85,86.56,60.07,Current,$101.17 ,$87.21 ,10.11,8.72,0.2
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Residential,Flat,,5.83,0.56,1.62,2.23,1.42,Current,$168.05 ,$97.75 ,16.8,9.77,5.00E-03
JDKNB,Alberni 2,Indian Reserve,British Columbia,49.21,-124.81,49.21,-124.82,Utility Fixed,Time of use,Tariff,59099.53,6225.07,16214.53,21640.48,15019.43,Current,$107.37 ,$47.71 ,10.73,4.77,50
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Utility Fixed,Time of use,Tariff,71112.03,10666.31,19668.41,21174.72,19602.57,Current,$71.97 ,$18.64 ,7.19,1.86,50
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Utility Tracker,Flat,No Tariff,87245.33,12596.89,24337.23,26614.41,23696.79,Current,$75.94 ,$18.64 ,7.59,1.86,50
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Community,Time of use,,284.44,42.66,78.67,84.69,78.41,Current,$81.23 ,$146.51 ,8.12,14.65,0.2
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Residential,Flat,,7.01,0.99,1.97,2.16,1.88,Current,$142.30 ,$125.93 ,14.23,12.59,5.00E-03
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Utility Fixed,Flat,No Tariff,71112.03,10666.31,19668.41,21174.72,19602.57,Current,$87.15 ,$18.64 ,8.71,1.86,50
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Community,Flat,,284.44,42.66,78.67,84.69,78.41,Current,$99.96 ,$146.51 ,9.99,14.65,0.2
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Residential,Time of use,,7.01,0.99,1.97,2.16,1.88,Current,$117.08 ,$125.93 ,11.7,12.59,5.00E-03
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Commercial,Flat,,284.44,42.66,78.67,84.69,78.41,Current,$112.20 ,$146.51 ,11.22,14.65,0.2
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Utility Tracker,Time of use,No Tariff,87245.33,12596.89,24337.23,26614.41,23696.79,Current,$61.63 ,$18.64 ,6.16,1.86,50
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Utility Fixed,Flat,Tariff,71112.03,10666.31,19668.41,21174.72,19602.57,Current,$88.57 ,$18.64 ,8.85,1.86,50
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Utility Tracker,Time of use,Tariff,87245.33,12596.89,24337.23,26614.41,23696.79,Current,$62.57 ,$18.64 ,6.25,1.86,50
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Commercial,Time of use,,284.44,42.66,78.67,84.69,78.41,Current,$91.17 ,$146.51 ,9.11,14.65,0.2
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Utility Fixed,Time of use,No Tariff,71112.03,10666.31,19668.41,21174.72,19602.57,Current,$70.81 ,$18.64 ,7.08,1.86,50
FACCO,Albert,Dispersed Rural Community,Ontario,44.31,-77.13,44.33,-77.14,Utility Tracker,Flat,Tariff,87245.33,12596.89,24337.23,26614.41,23696.79,Current,$77.10 ,$18.64 ,7.71,1.86,50
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Utility Fixed,Flat,Tariff,66361.55,8641.64,18687.74,20056.76,18975.41,Current,$122.15 ,$48.43 ,12.21,4.84,50
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Utility Fixed,Time of use,Tariff,66361.55,8641.64,18687.74,20056.76,18975.41,Current,$87.48 ,$48.43 ,8.74,4.84,50
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Utility Tracker,Time of use,No Tariff,82596.18,10036.14,23569.82,25711.31,23278.89,Current,$57.31 ,$48.43 ,5.73,4.84,50
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Utility Tracker,Flat,Tariff,82596.18,10036.14,23569.82,25711.31,23278.89,Current,$102.87 ,$48.43 ,10.28,4.84,50
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Utility Fixed,Flat,No Tariff,66361.55,8641.64,18687.74,20056.76,18975.41,Current,$90.82 ,$48.43 ,9.08,4.84,50
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Utility Tracker,Time of use,Tariff,82596.18,10036.14,23569.82,25711.31,23278.89,Current,$75.72 ,$48.43 ,7.57,4.84,50
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Utility Tracker,Flat,No Tariff,82596.18,10036.14,23569.82,25711.31,23278.89,Current,$77.85 ,$48.43 ,7.78,4.84,50
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Utility Fixed,Time of use,No Tariff,66361.55,8641.64,18687.74,20056.76,18975.41,Current,$65.04 ,$48.43 ,6.5,4.84,50
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Commercial,Flat,,265.44,34.56,74.75,80.22,75.9,Current,$118.19 ,$113.05 ,11.81,11.3,0.2
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Commercial,Time of use,,265.44,34.56,74.75,80.22,75.9,Current,$84.57 ,$113.05 ,8.45,11.3,0.2
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Community,Flat,,265.44,34.56,74.75,80.22,75.9,Current,$106.57 ,$113.05 ,10.65,11.3,0.2
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Community,Time of use,,265.44,34.56,74.75,80.22,75.9,Current,$76.26 ,$113.05 ,7.62,11.3,0.2
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Residential,Time of use,,6.41,0.72,1.87,2.08,1.72,Current,$105.79 ,$165.82 ,10.57,16.58,5.00E-03
HAVEM,Albert,Urban Community,Saskatchewan,52.11,-106.64,52.13,-106.66,Residential,Flat,,6.41,0.72,1.87,2.08,1.72,Current,$154.65 ,$165.82 ,15.46,16.58,5.00E-03
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Utility Fixed,Flat,Tariff,64114.7,9495.64,17241.31,20603.57,16774.17,Current,$151.48 ,$80.15 ,15.14,8.01,50
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Utility Fixed,Time of use,No Tariff,64114.7,9495.64,17241.31,20603.57,16774.17,Current,$83.42 ,$80.15 ,8.34,8.01,50
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Community,Flat,,256.45,37.98,68.96,82.41,67.09,Current,$109.31 ,$127.70 ,10.93,12.76,0.2
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Residential,Flat,,6.32,0.87,1.73,2.11,1.6,Current,$160.50 ,$142.70 ,16.05,14.26,5.00E-03
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Community,Time of use,,256.45,37.98,68.96,82.41,67.09,Current,$96.31 ,$127.70 ,9.63,12.76,0.2
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Utility Tracker,Flat,Tariff,77237.5,10979.55,20665.22,25575,20017.72,Current,$131.29 ,$80.15 ,13.12,8.01,50
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Utility Tracker,Time of use,No Tariff,77237.5,10979.55,20665.22,25575,20017.72,Current,$75.10 ,$80.15 ,7.51,8.01,50
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Commercial,Time of use,,256.45,37.98,68.96,82.41,67.09,Current,$110.38 ,$127.70 ,11.03,12.76,0.2
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Commercial,Flat,,256.45,37.98,68.96,82.41,67.09,Current,$125.27 ,$127.70 ,12.52,12.76,0.2
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Utility Fixed,Flat,No Tariff,64114.7,9495.64,17241.31,20603.57,16774.17,Current,$94.67 ,$80.15 ,9.46,8.01,50
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Utility Tracker,Time of use,Tariff,77237.5,10979.55,20665.22,25575,20017.72,Current,$117.19 ,$80.15 ,11.71,8.01,50
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Utility Fixed,Time of use,Tariff,64114.7,9495.64,17241.31,20603.57,16774.17,Current,$133.49 ,$80.15 ,13.34,8.01,50
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Utility Tracker,Flat,No Tariff,77237.5,10979.55,20665.22,25575,20017.72,Current,$84.14 ,$80.15 ,8.41,8.01,50
CAAKH,Albert Bridge,Community,Nova Scotia,46.01,-60.05,46.01,-60.06,Residential,Time of use,,6.32,0.87,1.73,2.11,1.6,Current,$143.61 ,$142.70 ,14.36,14.26,5.00E-03
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Residential,Flat,,5.66,0.57,1.53,2.06,1.48,Current,$173.29 ,$97.75 ,17.32,9.77,5.00E-03
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Utility Fixed,Time of use,Tariff,57782.19,6464.51,15337.38,20074.47,15905.8,Current,$109.93 ,$47.71 ,10.99,4.77,50
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Commercial,Time of use,,231.12,25.85,61.34,80.29,63.62,Current,$109.01 ,$87.21 ,10.9,8.72,0.2
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Commercial,Flat,,231.12,25.85,61.34,80.29,63.62,Current,$135.26 ,$87.21 ,13.52,8.72,0.2
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Utility Fixed,Flat,Tariff,57782.19,6464.51,15337.38,20074.47,15905.8,Current,$136.41 ,$47.71 ,13.64,4.77,50
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Utility Tracker,Time of use,Tariff,69696.55,7432.44,17723.95,25563.34,18976.8,Current,$95.91 ,$47.71 ,9.59,4.77,50
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Utility Tracker,Flat,No Tariff,69696.55,7432.44,17723.95,25563.34,18976.8,Current,$93.99 ,$47.71 ,9.39,4.77,50
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Utility Fixed,Time of use,No Tariff,57782.19,6464.51,15337.38,20074.47,15905.8,Current,$85.59 ,$47.71 ,8.55,4.77,50
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Community,Flat,,231.12,25.85,61.34,80.29,63.62,Current,$128.57 ,$87.21 ,12.85,8.72,0.2
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Community,Time of use,,231.12,25.85,61.34,80.29,63.62,Current,$103.61 ,$87.21 ,10.36,8.72,0.2
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Utility Fixed,Flat,No Tariff,57782.19,6464.51,15337.38,20074.47,15905.8,Current,$106.20 ,$47.71 ,10.62,4.77,50
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Utility Tracker,Time of use,No Tariff,69696.55,7432.44,17723.95,25563.34,18976.8,Current,$75.76 ,$47.71 ,7.57,4.77,50
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Residential,Time of use,,5.66,0.57,1.53,2.06,1.48,Current,$142.59 ,$97.75 ,14.25,9.77,5.00E-03
JDJOA,Albert Flat 5,Indian Reserve,British Columbia,49.51,-121.41,49.53,-121.42,Utility Tracker,Flat,Tariff,69696.55,7432.44,17723.95,25563.34,18976.8,Current,$118.99 ,$47.71 ,11.89,4.77,50
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Residential,Flat,,6.62,0.62,1.89,2.37,1.73,Current,$148.05 ,$97.75 ,14.8,9.77,5.00E-03
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Utility Fixed,Time of use,Tariff,66965.65,6881.02,18920.88,22884.28,18279.46,Current,$95.29 ,$47.71 ,9.52,4.77,50
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Commercial,Time of use,,267.86,27.52,75.68,91.53,73.11,Current,$94.00 ,$87.21 ,9.4,8.72,0.2
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Commercial,Flat,,267.86,27.52,75.68,91.53,73.11,Current,$116.69 ,$87.21 ,11.66,8.72,0.2
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Utility Fixed,Flat,Tariff,66965.65,6881.02,18920.88,22884.28,18279.46,Current,$118.30 ,$47.71 ,11.83,4.77,50
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Utility Tracker,Time of use,Tariff,83160.08,7883.42,23061.17,30007.48,22207.99,Current,$80.94 ,$47.71 ,8.09,4.77,50
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Utility Tracker,Flat,No Tariff,83160.08,7883.42,23061.17,30007.48,22207.99,Current,$79.44 ,$47.71 ,7.94,4.77,50
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Utility Fixed,Time of use,No Tariff,66965.65,6881.02,18920.88,22884.28,18279.46,Current,$74.28 ,$47.71 ,7.42,4.77,50
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Community,Flat,,267.86,27.52,75.68,91.53,73.11,Current,$110.92 ,$87.21 ,11.09,8.72,0.2
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Community,Time of use,,267.86,27.52,75.68,91.53,73.11,Current,$89.35 ,$87.21 ,8.93,8.72,0.2
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Utility Fixed,Flat,No Tariff,66965.65,6881.02,18920.88,22884.28,18279.46,Current,$92.21 ,$47.71 ,9.22,4.77,50
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Utility Tracker,Time of use,No Tariff,83160.08,7883.42,23061.17,30007.48,22207.99,Current,$64.03 ,$47.71 ,6.4,4.77,50
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Residential,Time of use,,6.62,0.62,1.89,2.37,1.73,Current,$124.20 ,$97.75 ,12.42,9.77,5.00E-03
JABKY,Albert Head,Community,British Columbia,48.39,-123.5,48.41,-123.5,Utility Tracker,Flat,Tariff,83160.08,7883.42,23061.17,30007.48,22207.99,Current,$100.43 ,$47.71 ,10.04,4.77,50
JZAEE,Albert Head Battery Point Training Area,Canadian Forces Range and/or Training Area (C.F.T.A.),British Columbia,48.38,-123.48,48.37,-123.5,Residential,Flat,,6.44,0.72,1.84,2.26,1.59,Current,$152.35 ,$97.75 ,15.23,9.77,5.00E-03
JZAEE,Albert Head Battery Point Training Area,Canadian Forces Range and/or Training Area (C.F.T.A.),British Columbia,48.38,-123.48,48.37,-123.5,Utility Fixed,Time of use,Tariff,65267.43,8030.73,18460.79,21982.45,16793.44,Current,$97.81 ,$47.71 ,9.78,4.77,50
JZAEE,Albert Head Battery Point Training Area,Canadian Forces Range and/or Training Area (C.F.T.A.),British Columbia,48.38,-123.48,48.37,-123.5,Commercial,Time of use,,261.06,32.12,73.84,87.92,67.17,Current,$96.56 ,$87.21 ,9.65,8.72,0.2
JZAEE,Albert Head Battery Point Training Area,Canadian Forces Range and/or Training Area (C.F.T.A.),British Columbia,48.38,-123.48,48.37,-123.5,Commercial,Flat,,261.06,32.12,73.84,87.92,67.17,Current,$119.73 ,$87.21 ,11.97,8.72,0.2
JZAEE,Albert Head Battery Point Training Area,Canadian Forces Range and/or Training Area (C.F.T.A.),British Columbia,48.38,-123.48,48.37,-123.5,Utility Fixed,Flat,Tariff,65267.43,8030.73,18460.79,21982.45,16793.44,Current,$121.29 ,$47.71 ,12.12,4.77,50
JZAEE,Albert Head Battery Point Training Area,Canadian Forces Range and/or Training Area (C.F.T.A.),British Columbia,48.38,-123.48,48.37,-123.5,Utility Tracker,Time of use,Tariff,78632.01,9262.98,21829.54,27806.77,19732.71,Current,$85.50 ,$47.71 ,8.55,4.77,50
JZAEE,Albert Head Battery Point Training Area,Canadian Forces Range and/or Training Area (C.F.T.A.),British Columbia,48.38,-123.48,48.37,-123.5,Utility Tracker,Flat,No Tariff,78632.01,9262.98,21829.54,27806.77,19732.71,Current,$83.80 ,$47.71 ,8.38,4.77,50
JZAEE,Albert Head Battery Point Training Area,Canadian Forces Range and/or Training Area (C.F.T.A.),British Columbia,48.38,-123.48,48.37,-123.5,Utility Fixed,Time of use,No Tariff,65267.43,8030.73,18460.79,21982.45,16793.44,Current,$76.22 ,$47.71 ,7.62,4.77,50
JZAEE,Albert Head Battery Point Training Area,Canadian Forces Range and/or Training Area (C.F.T.A.),British Columbia,48.38,-123.48,48.37,-123.5,Community,Flat,,261.06,32.12,73.84,87.92,67.17,Current,$113.81 ,$87.21 ,11.38,8.72,0.2
